target_id	crown_1	opistosoma_1	trophosome_1	crown_2	opistosoma_2	trophosome_2
OALVG00000034288.1	0	0	0	0.0362466	0	0
OALVG00000034289.1	0	0	0.365624	0	0	0
OALVG00000034290.1	0.0129257	0	0	0	0	0
OALVG00000034291.1	0.0934385	0	0	0	0	0
OALVG00000034292.1	2.45005	1.23516	13.7682	9.53662	1.36158	2.53149
OALVG00000034292.2	0.614499	0	3.52471	0.183271	0.264578	1.15525
OALVG00000034293.1	5.34163	6216.57	402.667	6.0801	3554.85	19681.4
OALVG00000034294.1	0	0	0	0	0	0.131386
OALVG00000034295.1	0.444571	1.50702	0	0	0.674778	15.0143
OALVG00000034296.1	38.0402	81.8509	175.204	133.92	812.455	96.1184
OALVG00000034297.1	0	0	0	0	1.03333	0
OALVG00000034298.1	1.92042	1.9392	15.7606	3.72821	3.87623	0.880427
OALVG00000034298.2	2.03935	4.79381	2.0706	1.92697	1.24027	0.197221
OALVG00000034299.1	5.40996	1.19349	1.29511	8.27521	2.51543	2.96188
OALVG00000034300.1	0	0	0	0.020239	0.0400274	0
OALVG00000034301.1	0	0	0	0	0.0314894	0
OALVG00000034302.1	0	0	0.0340411	0	0.0543507	0
OALVG00000034303.1	0	0.0156819	0.0713139	0	0.113726	0.0191971
OALVG00000034304.1	0	1.46117	0	0	0.886416	0
OALVG00000034305.1	0.0889509	0.0718121	0.286199	0.0637099	0.272166	0.23911
OALVG00000034306.1	0.407253	0	0	0	0	0
OALVG00000034307.1	0	0	0	0	0	0
OALVG00000034308.1	0.00340815	0	0	0	0.00462229	0
OALVG00000034309.1	0	0	0	0	0	0
OALVG00000034310.1	1.25	0.117274	1.73789	1.62071	1.0599	0.771528
OALVG00000034311.1	0.381803	0.0711237	0.489936	0.696386	0.0448755	0.168841
OALVG00000034312.1	2.49586	0.962554	2.77984	4.9124	2.497	1.74371
OALVG00000034313.1	0.0951155	0.258296	0.0958289	0.641414	0.270247	0.324446
OALVG00000034314.1	0	0	0.049463	0	0.0791392	0.07539
OALVG00000034315.1	0	0	0	0	0	0
OALVG00000034316.1	0.784177	0	0.0859389	0	1.10391	0.13078
OALVG00000034317.1	7.53702	0.685399	0.381439	8.99634	2.16074	0.476121
OALVG00000034318.1	0	0	0	0	0	0
OALVG00000034319.1	1.45858	0.76696	0.0971746	1.92747	2.94556	0.593884
OALVG00000034320.1	0.526673	1.01684	0.495286	0.528074	1.05599	0.692427
OALVG00000034321.1	7.45651	11.792	0.225475	22.7139	24.5945	1.22884
OALVG00000034322.1	41.3042	39.4034	76.5298	68.0257	71.13	44.9259
OALVG00000034323.1	0.72839	0.522003	5.27044	2.21566	0.158043	0.629947
OALVG00000034323.2	0.212424	0.56145	0	0	1.42212	0.786586
OALVG00000034323.3	1.77411	1.85391	0.644543	2.27226	2.12371	0.69176
OALVG00000034323.4	3.45332e-10	0	7.92677e-08	0	0.377729	0.599348
OALVG00000034323.5	0	0	0	0	1.65694	0.00165023
OALVG00000034323.6	6.16852	5.93994	1.67953	9.47645	6.34878	3.57889
OALVG00000034323.7	1.78766	3.96234	0.979387	2.50996	1.69811	0.39905
OALVG00000034324.1	47.9619	67.5227	238.775	104.125	78.5835	24.9179
OALVG00000034325.1	75.0673	46.8867	147.065	136.482	102.002	82.974
OALVG00000034326.1	3.25893	2.60864	9.8758	6.02	3.80633	3.76549
OALVG00000034326.2	4.77977	2.57028	7.05414	7.43093	5.20359	4.32523
OALVG00000034327.1	30.053	53.0967	193.638	56.8868	53.2568	58.328
OALVG00000034328.1	21.3792	27.8031	88.878	30.9012	34.3106	31.8998
OALVG00000034329.1	36.9451	43.0145	79.3004	143.611	65.0999	67.9938
OALVG00000034330.1	0.846933	0.351789	3.05039	0.415519	1.54461	2.0268
OALVG00000034331.1	0.145683	0.1036	9.70666	0.373599	0.211243	0.126593
OALVG00000034332.1	0.0126467	0	0.538344	0	0	0
OALVG00000034333.1	0	0	14.2044	0	0	0
OALVG00000034334.1	0.192256	0.475406	0	1.23905	0.266635	0.253708
OALVG00000034335.1	3.01042	1.95607	1.6956	8.84758	2.91362	4.60106
OALVG00000034336.1	1.02141	0.36344	3.2318	1.21439	0.801597	0.69787
OALVG00000034337.1	4.47569	2.81206	12.6588	7.79983	5.11095	3.27585
OALVG00000034338.1	0	0	0	0	0	0
OALVG00000034339.1	0.0262336	0	0.0224786	0	0.0358763	0
OALVG00000034340.1	0	0	0.128015	0	0	0
OALVG00000034341.1	0	0	0	0	0.0714298	0
OALVG00000034342.1	0	0	0.0457833	0	0	0
OALVG00000034343.1	0.0529412	0	0	0	0	0
OALVG00000034344.1	2644.9	4079.5	1833.27	1075.19	2206.51	14388.7
OALVG00000034345.1	2.15765	1.41794	2.34917	3.33473	2.95919	2.05903
OALVG00000034346.1	1.11037	0.576547	2.57648	1.04364	0.926118	0.850647
OALVG00000034347.1	0.0587358	0.120761	0.117382	0.146694	0.0861021	0
OALVG00000034348.1	6.86223	7.51633	1.6185	12.0817	3.94039	5.8257
OALVG00000034348.2	1.24914	1.99483	2.50809e-09	0.738902	5.27307	0.145731
OALVG00000034348.3	0.70408	0.356288	2.16659e-08	0.510274	1.91966	0.52037
OALVG00000034348.4	2.11752	6.73946	0.793458	5.61136	8.55562	3.75148
OALVG00000034348.5	4.05497	1.42243	19.8248	8.92654	1.42097	21.4615
OALVG00000034349.1	4.85653	3.11266	12.2899	5.24198	7.08124	3.79118
OALVG00000034350.1	5.42799	2.28827	10.2241	7.29741	6.78078	5.70755
OALVG00000034351.1	0.518486	0.263482	2.67124	1.81407	0.326815	0.426051
OALVG00000034352.1	9.42533	4.54904	8.83067	10.9775	9.66252	8.63576
OALVG00000034353.1	0.948322	0.647752	1.53234	1.50322	1.22827	0.973747
OALVG00000034354.1	0	0	0.0277298	0	0	0
OALVG00000034355.1	0	0.0207177	2.61061	0.106958	0	0
OALVG00000034356.1	0.307051	0	0.131273	0.105555	0.0523582	0.0501417
OALVG00000034357.1	0.438995	0.465307	1.52082	0	1.56477	0
OALVG00000034358.1	4.43385	2.76708	5.22048	5.66316	2.05891	5.8009
OALVG00000034359.1	8.60302	9.32875	10.6182	16.1057	10.0447	10.6598
OALVG00000034360.1	1.21163	0.0584189	0.333019	1.06361	0	0
OALVG00000034361.1	0.75592	0.695231	2.83536	1.18162	1.21121	0.638328
OALVG00000034362.1	0	0	0	0	0	0
OALVG00000034363.1	0.204555	0.0545292	0.120029	0.316243	0.0173991	0.0500292
OALVG00000034364.1	0.306996	0	2.28572	0	0	0.485848
OALVG00000034365.1	3.71793	5.14051	8.4163	7.16777	10.057	6.20265
OALVG00000034366.1	1.2543	0.663975	0.281455	2.95395	0.846045	1.30293
OALVG00000034367.1	0	0	0.130549	0	0	0
OALVG00000034368.1	1.62706	1.69924	2.70789	3.02396	0.987242	2.20054
OALVG00000034369.1	3.46654	2.82508	6.56886	5.88909	2.66722	3.18993
OALVG00000034370.1	3.11278	1.85667	35.9677	4.57937	2.67926	4.49497
OALVG00000034371.1	16.02	11.7289	31.1858	25.5302	5.6085	18.0874
OALVG00000034372.1	8.78779	2.88244	2.00757	0	0.34138	2.69863
OALVG00000034373.1	22.5603	9.57929	19.7621	32.9694	9.92999	32.6473
OALVG00000034374.1	5.2959	0.828587	0.213759	0	0.246401	0.829597
OALVG00000034375.1	1.24207	0.395039	0.106516	0.166589	0.117388	0.2514
OALVG00000034376.1	0.497437	0.485859	0.658293	3.71522	1.61255	1.9678
OALVG00000034377.1	0.96982	0.206093	0	0	0	0
OALVG00000034378.1	2.78897	0.625056	0.18148	0	0.198842	0.312111
OALVG00000034379.1	1.36377	0.488398	0	1.95517	0	0.309881
OALVG00000034380.1	0.721984	0.22503	0.145206	1.56002	0.209402	0.0211396
OALVG00000034381.1	0.568729	0.303213	1.19151	1.4921	0.334246	0.472105
OALVG00000034382.1	281.723	298.924	203.138	536.438	691.441	385.144
OALVG00000034383.1	0.899859	0.179677	2.25503	3.33263	0.401914	0.272166
OALVG00000034384.1	0	0	1.13765	0	0	0
OALVG00000034385.1	0.14929	0.0790534	2.85575	0	0	0
OALVG00000034386.1	0	0.318816	2.05169	0	0.250645	0.242137
OALVG00000034387.1	0	0	0	0	0	0
OALVG00000034388.1	0.29037	0.309259	0.191157	0.122893	0.366066	0.554839
OALVG00000034389.1	0.0800592	0.127639	0.0344366	0.110315	0.165059	0
OALVG00000034390.1	16.5152	2.6813	0.697731	49.9995	3.98185	5.16635
OALVG00000034391.1	0.54769	3.42784	0.388647	0.915666	1.89592	1.44821
OALVG00000034391.2	0.295079	0.143896	5.51363	0.35417	0.993498	0.281614
OALVG00000034391.3	1.18032	2.37429	2.48324	1.06251	1.91603	1.05605
OALVG00000034392.1	11.0158	28.8952	42.2588	7.14233	22.6602	16.364
OALVG00000034393.1	0	0.563216	27.4056	0.146426	0.293258	0.349371
OALVG00000034394.1	2.81409	0.139928	0.705733	5.62357	0.511767	1.05378
OALVG00000034395.1	1.81836	0.244199	0	1.30345	3.0158	0.309881
OALVG00000034396.1	4.13138	1.6044	7.15918	4.62509	3.01706	1.12444
OALVG00000034397.1	1.5697	0.866562	5.80403	2.63881	2.42939	1.02764
OALVG00000034398.1	5.78552	8.58376	14.5809	6.69378	16.1784	19.6776
OALVG00000034399.1	2.62503	2.70257	4.11012	4.24168	5.11548	3.36193
OALVG00000034400.1	3.59514	0.212562	32.5874	15.9456	0.234297	0.635032
OALVG00000034401.1	1.79517	0.54474	3.64294	2.99862	1.99283	0.432407
OALVG00000034402.1	0.0282568	0.0149227	10.0266	0	0.0190683	0.146308
OALVG00000034403.1	0	0	7.62618	0	0	0
OALVG00000034404.1	0.250235	0.0484539	2.62843	0.152911	0.208283	0.0907284
OALVG00000034405.1	0.0362342	0	13.7938	0	0.149201	0.237594
OALVG00000034406.1	0.157807	0	15.3035	0	0	0.138479
OALVG00000034407.1	0.901735	0	5.54332	12.0223	0.577799	1.59548
OALVG00000034408.1	1.76684	0.908299	2.90938	3.46493	0.791538	1.95822
OALVG00000034409.1	0	0	0.569042	0	0	0
OALVG00000034410.1	266.015	620.44	483.775	1634.64	1611.42	562.931
OALVG00000034411.1	0.0282321	0.200893	0.256438	0.0387673	1.25139	0.140895
OALVG00000034412.1	0.0786094	0.0209629	0.108935	0.0809975	0.0935074	0.0256165
OALVG00000034413.1	37.4737	60.2916	77.844	98.8987	39.1978	65.4507
OALVG00000034414.1	0	0	7.84	0	0	0
OALVG00000034415.1	0	0	3.47881	0	0	0
OALVG00000034416.1	0	0	1.02943	0	0	0
OALVG00000034417.1	0	0	0.610708	0	0	0
OALVG00000034418.1	3.52844	0	9.08779	4.30012	1.59871	0.307473
OALVG00000034419.1	3.34502	0	1.94545	0	0.0671783	0
OALVG00000034420.1	3.28715	0.105923	2.39213	8.30075	0.170852	0
OALVG00000034421.1	3.56098	0	2.29141	0	0	0
OALVG00000034422.1	1.53966	0	1.38036	0	0	0
OALVG00000034423.1	2.81756	0.105923	2.39213	8.30075	0.170852	0
OALVG00000034424.1	6.56141	0	4.59334	0	0	0
OALVG00000034425.1	3.85936	0.118946	2.84025	4.81017	0.557913	0.233617
OALVG00000034426.1	0	0	14.9761	0	0	0
OALVG00000034427.1	0.149664	0	0.122017	1.46233	0	0
OALVG00000034428.1	0	0	0.314903	0	0	0
OALVG00000034429.1	0	0	0.19022	0	0	0
OALVG00000034430.1	0.012584	0	0.206507	0	0	0
OALVG00000034431.1	0	0	0.138649	0	0	0
OALVG00000034432.1	0	0	0.517057	0	0	0
OALVG00000034433.1	0.0556431	0	27.7193	0	0	0
OALVG00000034433.2	0.0556431	0	20.7879	0	0	0
OALVG00000034434.1	0.0614644	0	39.8112	0	0	0.060168
OALVG00000034435.1	0	0	14.3119	0	0	0
OALVG00000034436.1	0	0	31.4045	0	0	0
OALVG00000034437.1	0	0	0	0	0.210895	0
OALVG00000034438.1	0	0	0	0	0	0
OALVG00000034439.1	0	3.74418	0	0	60.7341	0
OALVG00000034440.1	0.0413138	0	17.8034	0	0	0.0134646
OALVG00000034441.1	0.396458	0	8.21407	0	0.598635	0.547392
OALVG00000034442.1	0.0206136	0.00440073	31.1465	0	0	0
OALVG00000034443.1	0.0357905	0	28.5919	0	0.0255221	0.00913757
OALVG00000034444.1	0.0718689	0.0137186	0.623642	0.17768	0.107368	0.0225527
OALVG00000034445.1	0.0566721	0.12018	0.881584	0.469079	0.861937	1.26907
OALVG00000034446.1	0.169934	0.160946	0.272607	0.155776	0.103018	0.0986604
OALVG00000034447.1	0	0	0.362458	0.386539	0	0
OALVG00000034448.1	2.06628	0	236.721	0	0	0
OALVG00000034449.1	2.33467	1.59395	2.035	5.0434	3.6971	2.26996
OALVG00000034450.1	2.63265	1.94719	12.7784	3.67751	2.40655	4.353
OALVG00000034451.1	25.6551	1.6515	42.5163	20.1164	5.24036	0.805839
OALVG00000034452.1	0	0	0.0817423	0.430925	0.186945	0.167248
OALVG00000034453.1	0	0.0383389	0	0	0.0512117	0
OALVG00000034454.1	0.0854106	0	0.372685	0.4735	0.119527	0.340409
OALVG00000034455.1	1.1703	0.52079	11.2994	2.46633	3.49085	7.05001
OALVG00000034456.1	0.162716	0.0155941	0.296598	0.116673	0.0863284	0.111535
OALVG00000034457.1	0.0549262	10.991	4.80225	0	4.09521	24.5506
OALVG00000034458.1	24.2797	122.905	5.09368	0.0668055	89.819	1.6514
OALVG00000034459.1	0	0	0	0	5.05939	0
OALVG00000034460.1	0	0	0.155943	0	0.177775	0
OALVG00000034461.1	0	0	0.182614	0	0	0
OALVG00000034462.1	0	0	0	0	0	0
OALVG00000034463.1	0	0.0788618	0.31715	0	0.101234	0
OALVG00000034464.1	0	99.3594	73.257	0.801096	23.0516	76.2473
OALVG00000034465.1	0	36.1937	16.5209	0	21.2357	72.6496
OALVG00000034466.1	0	0.997441	68.7152	0	10.7629	34.5453
OALVG00000034467.1	0.612518	105.9	214.024	1.1594	82.1245	315.405
OALVG00000034468.1	0.154134	92.4005	33.5864	0	51.1154	190.348
OALVG00000034469.1	0.792623	0.120536	0.177364	0	0.0417722	0.0263734
OALVG00000034470.1	0.129951	0.0691162	8.67221	0	0.133577	1.19202
OALVG00000034471.1	7.75793	6.88644	4.31982	13.7816	9.99395	4.5204
OALVG00000034472.1	0	0	0.458106	0	0	0.348418
OALVG00000034473.1	0	0	0	0	0.753164	0
OALVG00000034474.1	0	0	0	1.12439	0	0
OALVG00000034475.1	0.010332	0	2.37507	0.0998443	0	0
OALVG00000034476.1	3.72023	0	0.504104	0	1.35851	0.090299
OALVG00000034477.1	79.502	157.217	17.038	20.1324	665.121	250.907
OALVG00000034478.1	1.41175	0.412251	0.116937	0.0626429	1.11971	0.684768
OALVG00000034479.1	0.359663	0.304697	0	0	0.40013	0
OALVG00000034480.1	0.673535	0.0891372	0	0	0.942123	0.111827
OALVG00000034481.1	0.0220836	0	13.002	0	0.150789	0
OALVG00000034482.1	7.84258	1.51904	0.763173	10.5287	3.25594	1.35872
OALVG00000034483.1	8.18293	8.54275	22.3384	17.6537	13.7103	14.2931
OALVG00000034484.1	4.26135	2.44568	5.60871	8.41688	4.1431	3.06731
OALVG00000034485.1	0	0	1.05118	0.0343426	0.117674	0
OALVG00000034486.1	10.768	795.601	64.495	31.2675	228.243	13390.8
OALVG00000034487.1	0.358087	1.17485	2.22685	1.39673	1.63434	1.83671
OALVG00000034488.1	0.060139	0.255053	0.52046	0	0.499698	0.158611
OALVG00000034489.1	0	0	0.186104	0	0	0.130809
OALVG00000034490.1	0	0.0340116	0.0949944	0.133078	0.133499	0
OALVG00000034491.1	2.21048	2.4892	7.70842	2.60582	3.47734	2.64144
OALVG00000034492.1	1.81718	0.916665	2.0837	2.97157	1.23393	1.37623
OALVG00000034493.1	2.79922	0.335415	0.561688	5.13068	6.97274	1.38812
OALVG00000034494.1	2.14453	5.56523	1.71055	4.57614	3.1504	4.82308
OALVG00000034495.1	0	0	0	0	0	0
OALVG00000034496.1	0.0145364	0	0.0355365	0	0	0
OALVG00000034497.1	0.290135	0	0	0	0	0
OALVG00000034498.1	0	0	0	0	0	0.0242638
OALVG00000034499.1	0	0	0	0	0	0
OALVG00000034500.1	0	0	0	0	0	0.0242638
OALVG00000034501.1	23.1002	25.025	59.1386	45.3542	16.028	33.3185
OALVG00000034502.1	0	0	0.123415	0	0	0.187907
OALVG00000034503.1	84.5084	38.581	297.055	273.07	42.7299	75.6857
OALVG00000034504.1	1.67796	1.87276	9.15711	1.04387	1.49919	2.42742
OALVG00000034505.1	1.57753	1.43184	4.75914	4.08296	1.59562	1.65815
OALVG00000034506.1	6.81884	0.488398	3.88904	5.2138	3.68598	2.16916
OALVG00000034507.1	2.23884	1.43721	3.69531	2.81963	4.7495	2.17549
OALVG00000034508.1	40.1511	41.4257	54.0673	73.0589	18.9429	34.9862
OALVG00000034509.1	0.243478	0	0.906231	0.499474	0.100235	0.14789
OALVG00000034510.1	0	0	0	0	0	0.0233435
OALVG00000034511.1	0	0	0.123651	0	0	0.0233435
OALVG00000034512.1	0	0	1.98343	0	0	0.447308
OALVG00000034513.1	0.164616	0	191.767	0	0	0.540275
OALVG00000034514.1	0	0	0.126243	0	0	0.00808155
OALVG00000034515.1	0	0	0	0.0310299	0	0
OALVG00000034516.1	0	0	0.000502983	0	0	0
OALVG00000034517.1	0	0	0.0079709	0	0	0
OALVG00000034518.1	0	0	0.0834456	0	0	0
OALVG00000034519.1	0	0	0.00711645	0	0	0
OALVG00000034520.1	0	0	0	0	0	0
OALVG00000034521.1	0	0	0.0198679	0	0	0
OALVG00000034522.1	0	0	0	0	0	0
OALVG00000034523.1	0	3.92098	0	0.368606	0.75279	0
OALVG00000034524.1	0	0	0	0	0	0
OALVG00000034525.1	0	0	0.355127	0	0	0
OALVG00000034526.1	2.85815	0.760314	27.4497	3.01996	2.06866	2.90319
OALVG00000034527.1	0	0	0	0	0	0
OALVG00000034528.1	0	0	0.384452	0	0	0
OALVG00000034529.1	1.68495	0.233909	1.64482	2.57192	1.9727	0.934074
OALVG00000034530.1	3.112	0	4.72571	19.2548	0.674778	0
OALVG00000034531.1	0.147247	0.0120798	0.20293	0.124506	0	0
OALVG00000034532.1	0.715469	0	0.651917	0.753269	0	0.724257
OALVG00000034533.1	0	0.00367046	0.0576376	0	0.0213833	0.0325967
OALVG00000034534.1	0	0	26.3074	6.356	4.12937	3.10659
OALVG00000034535.1	3.14763	1.70584	20.3108	11.3141	3.87339	1.07552
OALVG00000034536.1	0.654721	0	20.6311	8.16496	1.14383	0.325915
OALVG00000034537.1	0.323123	0.171772	0.720189	0.454016	0	0
OALVG00000034538.1	0	0	0	0	0	0.339624
OALVG00000034539.1	0.218771	0.0823318	0.137453	1.62702	0.385314	0.117506
OALVG00000034540.1	0.687802	1.47976	1.16744	2.23153	2.15481	1.09175
OALVG00000034541.1	0	0	0	0	0	0
OALVG00000034542.1	0.734055	0	0.184208	0.583548	0.148011	0.140229
OALVG00000034543.1	0	0	0	0	0	0
OALVG00000034544.1	0	0	0	0	0	0
OALVG00000034545.1	0	0	0	0	0	0
OALVG00000034546.1	0	0	0	0	0	0
OALVG00000034547.1	0	0	0	0	0	0
OALVG00000034548.1	0	0	0	0	0	0
OALVG00000034549.1	0	0	0	0	0.135698	0.128624
OALVG00000034550.1	1.45164	0.911952	1.04223	1.70669	0.652407	0.872335
OALVG00000034551.1	0.0116474	0.00818354	0.0411837	0.0261558	0.0179302	0.00247851
OALVG00000034552.1	0	0.0653389	0.260156	0.0425106	0	0.235201
OALVG00000034553.1	0	0	0.109006	0	0	0.0419808
OALVG00000034554.1	0	0.0262575	0.104865	0	0.0114538	0.116753
OALVG00000034555.1	0	0	0	0	0	0
OALVG00000034556.1	0	0.138638	0.0138679	0	0	0.0779668
OALVG00000034557.1	0	0.147762	0.0248307	0	0	0.227474
OALVG00000034558.1	0	0	0	0	0	0
OALVG00000034559.1	0.333857	0.241182	0.0936618	0	0.240478	0.0954573
OALVG00000034560.1	0.497471	0.150517	0	0	0	0
OALVG00000034561.1	0.0214801	0	0.00624867	0.0184851	0.017502	0
OALVG00000034562.1	0.568687	0.54248	0.0122036	0.885141	0.233396	0.00932772
OALVG00000034563.1	26.4038	0.248161	0.241639	0.990687	0.965894	0.798533
OALVG00000034564.1	0.17924	0.0340696	0.133175	0	0	0.066448
OALVG00000034565.1	0	0	0	0	0	0
OALVG00000034566.1	0.0366988	0.215078	0.298034	0	0.325307	0
OALVG00000034567.1	0.0376154	0.78884	0.149812	0	0.989623	0.0817714
OALVG00000034568.1	1.43703	1.36488	4.98588	2.13652	2.34163	1.35996
OALVG00000034569.1	4.13219	6.32791	18.0452	16.4062	3.14207	12.1773
OALVG00000034570.1	6.2436	6.06013	33.8303	9.242	27.7324	6.89953
OALVG00000034571.1	0.794973	0.441835	2.16834	0.523077	0.609167	0.583985
OALVG00000034572.1	4.20889	4.47648	7.89416	8.86342	8.0588	4.83212
OALVG00000034573.1	1.27398	1.12573	2.2132	3.68324	1.86094	1.58614
OALVG00000034574.1	5.0206	5.46189	19.1501	9.56252	3.14315	5.21837
OALVG00000034575.1	3.52049	0.468485	8.49435	17.8109	0.106189	1.01605
OALVG00000034576.1	46.2695	58.2033	49.1401	126.383	27.73	82.5396
OALVG00000034577.1	188.683	256.751	160.294	758.417	465.448	448.628
OALVG00000034578.1	4.77258	2.83226	5.31054	10.2956	7.92393	5.38656
OALVG00000034579.1	3.66293	2.07462	1.87484	3.49718	2.91184	5.33814
OALVG00000034580.1	12.9133	133.576	315.858	7.72235	144.567	29.5419
OALVG00000034581.1	0.617387	2.37031	7.85948	0.916607	3.79639	2.18512
OALVG00000034582.1	0.0539154	0.114781	0.346558	0	0.221236	0.105839
OALVG00000034583.1	0	0	0	0	0.0528226	0.0504554
OALVG00000034584.1	0	0	0	0	0	0
OALVG00000034585.1	0	0	0	0	0	0
OALVG00000034586.1	0	0	0	0	0	0
OALVG00000034587.1	0.046701	0	0.0192239	0.0628089	0.0248536	0
OALVG00000034588.1	0	0.622844	0.257817	0	0.689944	0.13078
OALVG00000034589.1	0	0	0	0	0	0
OALVG00000034590.1	0.05535	0.0786905	0.174861	0.0666471	0.0736429	0.0592265
OALVG00000034591.1	0.351102	0.0249261	0	0.310616	0.223863	0.214268
OALVG00000034592.1	0.177515	0	0	0	0	0
OALVG00000034593.1	0.226445	0	0.117036	0	0	0
OALVG00000034594.1	0.459512	0	0	0.422034	0	0
OALVG00000034595.1	0	0	10.2259	0	0	0
OALVG00000034596.1	0.609343	0	15.6046	0	0	0
OALVG00000034597.1	0	0	0.0108291	0.712379	0.0555199	0
OALVG00000034598.1	0	0.0135089	0.0052185	0.105346	0.0178424	0.0188513
OALVG00000034599.1	0.0026792	0.0033382	0	0	0.00934522	0.0272556
OALVG00000034600.1	0	0.0033382	0	0	0.00934522	0.0272556
OALVG00000034601.1	0.0026792	0.0033382	0	0	0.00934522	0.0272556
OALVG00000034602.1	0.0026792	0.0033382	0	0	0.00934522	0.0272556
OALVG00000034603.1	0.0026792	0.0033382	0	0	0.00934522	0.0272556
OALVG00000034604.1	0.0026792	0.0033382	0	0	0.00934522	0.0272556
OALVG00000034605.1	0.0731048	0	0	0.0727085	0.0504203	0.0629167
OALVG00000034606.1	0	0.00935186	0	0.0603494	0	0
OALVG00000034607.1	0	0	0	0.310665	0.161695	0.0884733
OALVG00000034608.1	1.13161e-06	0	1.97216e-08	0	0.0511187	0.00088789
OALVG00000034609.1	0.0129467	0.0278112	0.00201696	0.00517393	0.0511187	0.00088789
OALVG00000034610.1	0	0	0	0.00517393	0	0.00088789
OALVG00000034611.1	0.0129467	0.0278112	0.00201696	0.00517393	0.0511187	0.00088789
OALVG00000034612.1	0	0	0	0	0	0
OALVG00000034613.1	0.0129467	0	0.00201696	0.00517393	0.0511187	0.00088789
OALVG00000034614.1	0	0	0	0	0.0327471	0
OALVG00000034615.1	0	0	0	0	0.0327471	0
OALVG00000034616.1	0	0	0	0	0.0327471	0
OALVG00000034617.1	0	0	0	0	0.0327471	0
OALVG00000034618.1	0	0	0	0	0.0327471	0
OALVG00000034619.1	0	0	0	0	0.0327471	0
OALVG00000034620.1	0	0	0	0	0.0894706	0
OALVG00000034621.1	0	0	0.061097	0	0	0
OALVG00000034622.1	1.50507	0.681024	2.18985	3.78667	1.94512	1.39556
OALVG00000034623.1	0	0	0	0	0	0
OALVG00000034624.1	1.77698	0.723899	2.31783	0	1.65869	0.294401
OALVG00000034625.1	0.836055	0.53641	0	0.943498	1.17073	0.0574769
OALVG00000034626.1	0.00521638	0	1.84713	0	0	0.125763
OALVG00000034627.1	0.0508729	0	49.3992	0	0	0.0332767
OALVG00000034628.1	0.0361459	0	12.0592	0	0	0
OALVG00000034629.1	0	0	13.1221	0	0	0.0680458
OALVG00000034630.1	0.352718	0.294521	3.1578	1.12881	1.66237	0.240748
OALVG00000034631.1	0	0	0.731433	0	0	0
OALVG00000034632.1	0	0	55.4476	0	0	0.643122
OALVG00000034633.1	0.00507665	0.00776368	1.69754	0.0390182	0.00662718	0.00671099
OALVG00000034634.1	0.00737688	0.00787121	30.8921	0	0	0
OALVG00000034635.1	1.53159	0.942424	1.97655	1.33279	2.38235	1.05805
OALVG00000034636.1	0	0	0.656669	0	3.46719	0.570857
OALVG00000034637.1	0	0	1.39248	0	5.6009	0
OALVG00000034638.1	0.152619	0	0.239696	0.280014	0	0.0998302
OALVG00000034639.1	1.43246	0.0416368	11.1719	6.9483	0.107288	0.193059
OALVG00000034640.1	40.2036	0	231.871	145.09	5.48493	1.47297
OALVG00000034641.1	2.87421	0.332961	0.101008	3.46097	0.351344	1.06666
OALVG00000034642.1	0.458492	0	0.0332244	0.0934075	0	0
OALVG00000034643.1	0	0	0	0	0	0
OALVG00000034644.1	0.211489	0.109001	0.100433	0	0.0902294	0.0274858
OALVG00000034645.1	0.0113865	0.0495621	0.00975676	0.278003	0.143246	0.252454
OALVG00000034646.1	0	0	0	0	0	0
OALVG00000034647.1	0.893935	0.812044	0.16596	0.881799	3.09917	0.758318
OALVG00000034648.1	0	0	0	0	0	0
OALVG00000034649.1	0	0.0174063	0	0	0	0
OALVG00000034650.1	0	0	0	0	0	0
OALVG00000034651.1	0	0	0	0	0	0
OALVG00000034652.1	0.0239007	0.0254879	0	0	0	0
OALVG00000034653.1	9.95915	0	2.18958	0	0	0
OALVG00000034654.1	0.462429	0.00742336	0.097693	0.0381904	0.0292902	0.0226262
OALVG00000034655.1	50.9141	43.9173	116.519	132.595	139.449	95.5007
OALVG00000034656.1	0.921702	1.4877	2.29105	2.1006	7.9694	2.74834
OALVG00000034657.1	0.0552361	0	0	0	0	0
OALVG00000034658.1	0	0	0	0.00339117	0	0
OALVG00000034659.1	0	0	0	0	0	0
OALVG00000034660.1	0	0	0.249367	0	0	0
OALVG00000034661.1	1.33123	0	0	1.7508	0.0878941	0.083641
OALVG00000034662.1	2.13291	0.178555	0.388002	1.54854	0	0
OALVG00000034663.1	0.799908	2.06329	0.0997544	0.208202	0.0329965	0.0689479
OALVG00000034664.1	0	0	0	0	0	0
OALVG00000034665.1	0.0659991	0	0	0	0	0
OALVG00000034666.1	0	0	0	0	0	0
OALVG00000034667.1	0	0	0	0	0	0
OALVG00000034668.1	0	0	0	0	0	0
OALVG00000034669.1	0	0	0	0	0	0
OALVG00000034670.1	0	0	0	0	0	0
OALVG00000034671.1	0	0	0	0	0	0
OALVG00000034672.1	0	0	0	0	0	0
OALVG00000034673.1	0	0	0	0	0	0
OALVG00000034674.1	0	0	0	0	0	0
OALVG00000034675.1	0	0	0	0	0	0
OALVG00000034676.1	0.0659991	0	0	0	0	0
OALVG00000034677.1	0	0	0	0	0	0
OALVG00000034678.1	0	0.0479612	0	0	0	0
OALVG00000034679.1	0	0	0	0	0	0
